,Côte,Enchère_moy,Note,Variation,But,Temps,Jour,Note_Jour,Journée_Next,Buteur,Entrée_Remplaçant,But_Match,Match_Noté,Titulaire_Match,Statut,Status_Match_Code,Derniers_Status_Match_avant_J,Derniers_Match_Buteur_avant_J,Derniers_But_Match_avant_J,Derniers_Status_Match_après_J,Derniers_Match_Buteur_après_J,Derniers_But_Match_après_J,%Buteur_Derniers_Match,%Titulaire_Derniers_Match,%Noté_Derniers_Match,%Buteur_Derniers_Match_après,%Titulaire_Derniers_Match_après,%Noté_Derniers_Match_après,But/Match_Derniers_Match,But/Match_Derniers_Match_après,Note_Moy_Derniers_Match,Note_Moy_Derniers_Match_Dom,Note_Moy_Derniers_Match_Ext,Note_Moy_,Note_Moy_Derniers_Match_A,Note_Moy_Derniers_Match_Dom_A,Note_Moy_Derniers_Match_Ext_A,Moy_But_Av_J,Nb_But_Av_J,Moy_But_Ap_J,Nb_But_Ap_J,Rolling_Note_J,Rolling_Note_J_Ap,Rolling_Note_J_Derniers_Match,Rolling_Note_J_Derniers_Match_Ap,Ratio_G_derniers matchs,Ratio_N_derniers matchs,Ratio_P_derniers matchs,Note_Jour_Next_Classes
561,1,1.0,4.5,0.0,0,1,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
562,48,64.0,5.5,1.26,25,2542,7,7.0,8,1,1,2,1,0,1,1,22221.0,10000.0,10000.0,12222,11000,21000,0.2,0.8,0.8,0.4,0.8,0.8,0.2,0.6,4.6,3.8333333333333335,5.333333333333333,7.0,5.0,4.625,5.333333333333333,0.17,1.0,0.43,3,4.58,4.93,4.6,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
563,23,27.0,5.59,1.34,0,3330,7,4.5,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.7,5.0,6.75,4.5,5.4,5.0,6.0,0.0,0.0,0.0,0,5.58,5.43,5.7,5.4,0.6666666666666666,0.3333333333333333,0.0,3
564,13,13.0,5.31,0.7,1,1373,7,0.0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
565,10,10.0,4.92,0.28,0,234,7,0.0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
566,1,2.0,4.65,0.69,0,453,7,5.0,8,0,0,0,1,1,0,2,11101.0,0.0,0.0,21110,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,3.9,5.0,3.1666666666666665,5.0,4.0,5.0,3.625,0.0,0.0,0.0,0,4.08,4.21,3.9,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
567,14,15.0,5.08,1.16,0,2790,7,6.0,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.6,5.166666666666667,6.333333333333333,6.0,5.5,5.166666666666667,6.25,0.0,0.0,0.0,0,5.75,5.79,5.6,5.5,0.0,0.0,1.0,2
568,8,9.0,5.13,0.48,0,964,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
569,8,8.0,5.14,1.21,0,832,7,0.0,8,0,0,0,0,0,1,0,2222.0,0.0,0.0,222,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,4.1,5.166666666666667,3.333333333333333,0.0,2.9,3.875,3.333333333333333,0.0,0.0,0.0,0,4.25,3.64,4.1,2.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
570,12,15.0,5.23,0.89,1,1653,7,5.0,8,0,1,0,1,0,0,1,22222.0,0.0,0.0,12222,0,0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,0.0,5.7,6.333333333333333,5.166666666666667,5.0,5.3,6.333333333333333,5.125,0.0,0.0,0.0,0,5.75,5.64,5.7,5.3,0.0,0.6666666666666666,0.3333333333333333,2
571,15,15.0,5.08,0.73,1,2022,7,4.0,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.5,2.6666666666666665,4.833333333333333,4.0,4.4,2.6666666666666665,4.625,0.0,0.0,0.0,0,3.75,3.79,4.5,4.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
572,8,8.0,4.53,0.95,0,975,7,2.5,8,0,0,0,1,1,0,2,1000.0,0.0,0.0,20100,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,1.6666666666666667,2.5,1.5,0.0,1.875,0.0,0.0,0.0,0,0.83,1.07,1.0,1.5,0.0,0.6666666666666666,0.3333333333333333,0
573,3,3.0,5.0,0.0,0,4,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
574,1,1.0,4.5,0.0,0,10,7,0.0,8,0,0,0,0,0,0,0,1000.0,0.0,0.0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,0.0,0.0,0.9,1.5,0.0,0.0,0.0,0.0,0,0.75,0.64,0.9,0.9,1.0,0.0,0.0,0
575,21,21.0,5.22,1.32,0,3330,7,4.0,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,4.5,5.0,4.0,4.5,4.5,4.75,0.0,0.0,0.0,0,4.75,4.64,4.6,4.5,0.0,0.6666666666666666,0.3333333333333333,1
576,32,37.0,5.56,1.19,10,2973,7,6.5,8,1,0,1,1,1,1,2,22222.0,10001.0,20001.0,22222,11000,12000,0.4,1.0,1.0,0.4,1.0,1.0,0.6,0.6,6.1,5.833333333333333,5.833333333333333,6.5,6.0,6.0,5.833333333333333,0.5,3.0,0.57,4,5.83,5.93,6.1,6.0,0.3333333333333333,0.0,0.6666666666666666,2
577,14,14.0,4.47,0.87,4,942,7,4.0,8,0,0,0,1,1,1,2,11012.0,0.0,0.0,21101,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,3.1,3.8333333333333335,2.5,4.0,3.2,3.875,2.5,0.0,0.0,0.0,0,3.17,3.29,3.1,3.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
578,13,13.0,5.13,0.85,0,1625,7,0.0,8,0,0,0,0,0,1,0,21000.0,0.0,0.0,2100,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,0.0,2.0,1.25,1.6666666666666667,0.0,0.0,0.0,0,1.67,1.43,2.0,2.0,0.6666666666666666,0.0,0.3333333333333333,2
579,9,9.0,4.83,0.76,1,851,7,0.0,8,0,0,0,0,0,1,0,1010.0,0.0,0.0,101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.25,1.25,0.0,1.9,1.5,1.25,0.0,0.0,0.0,0,1.58,1.36,1.9,1.9,0.3333333333333333,0.6666666666666666,0.0,0
580,15,17.0,5.19,0.84,3,2160,7,4.5,8,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,4.0,5.25,4.5,4.8,4.166666666666667,5.25,0.17,1.0,0.14,1,4.83,4.79,4.6,4.8,0.3333333333333333,0.0,0.6666666666666666,2
581,21,22.0,5.08,1.23,9,2396,7,7.0,8,1,0,1,1,1,0,2,22222.0,1.0,1.0,22222,10000,10000,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,4.5,4.333333333333333,5.166666666666667,7.0,4.7,4.333333333333333,5.625,0.17,1.0,0.29,2,4.75,5.07,4.5,4.7,0.0,0.0,1.0,1
582,12,12.0,5.43,0.74,3,1628,7,4.0,8,0,0,0,1,1,0,2,22212.0,10001.0,10001.0,22221,1000,1000,0.4,0.8,0.8,0.2,0.8,0.8,0.4,0.2,6.2,5.875,6.25,4.0,5.6,5.875,5.5,0.33,2.0,0.29,2,6.0,5.71,6.2,5.6,0.6666666666666666,0.3333333333333333,0.0,0
583,14,18.0,5.21,1.0,3,2174,7,5.5,8,0,1,0,1,0,0,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,5.5,1.1,1.6666666666666667,1.375,0.0,0.0,0.0,0,0.83,1.5,0.0,1.1,0.0,0.0,1.0,1
584,20,25.0,5.34,0.96,8,2342,7,0.0,8,0,0,0,0,0,1,0,22222.0,101.0,101.0,2222,10,10,0.4,1.0,1.0,0.2,0.8,0.8,0.4,0.2,5.9,6.166666666666667,5.333333333333333,0.0,4.5,4.625,5.333333333333333,0.33,2.0,0.29,2,5.75,4.93,5.9,4.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
585,8,15.0,5.08,1.18,4,1530,7,5.0,8,0,1,0,1,0,1,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.25,0.0,0.0,0.0,0.0,0,0.0,0.71,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,2
586,33,41.0,6.04,1.08,11,3213,7,8.0,8,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.2,5.166666666666667,5.166666666666667,8.0,5.7,5.875,5.166666666666667,0.0,0.0,0.0,0,5.17,5.57,5.2,5.7,0.0,0.0,1.0,1
587,1,1.0,4.5,0.0,0,9,7,0.0,8,0,0,0,0,0,1,0,10001.0,0.0,0.0,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.25,1.125,0.0,0.9,1.5,1.125,0.0,0.0,0.0,0,1.5,1.29,1.8,0.9,0.3333333333333333,0.6666666666666666,0.0,0
588,9,9.0,4.77,0.42,0,409,7,5.0,8,0,1,0,1,0,1,1,100.0,0.0,0.0,10010,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,5.0,2.0,3.333333333333333,0.0,0.0,0.0,0.0,0,0.83,1.43,1.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0
589,8,8.0,4.81,0.46,0,541,7,5.0,8,0,1,0,1,0,0,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.6666666666666667,0.0,0.0,0.0,0,0.0,0.71,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1
590,14,14.0,4.9,1.18,1,2256,7,3.0,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.7,4.833333333333333,4.666666666666667,3.0,4.3,4.833333333333333,4.25,0.0,0.0,0.0,0,4.75,4.5,4.7,4.3,0.0,0.6666666666666666,0.3333333333333333,1
591,6,6.0,4.65,0.9,2,212,7,0.0,8,0,0,0,0,0,0,0,1010.0,0.0,0.0,101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0,2.25,1.93,2.0,2.0,0.3333333333333333,0.0,0.6666666666666666,1
592,14,14.0,4.8,0.93,1,2544,7,4.5,8,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.333333333333333,4.166666666666667,4.5,4.4,4.375,4.166666666666667,0.0,0.0,0.0,0,4.25,4.29,4.2,4.4,0.0,0.3333333333333333,0.6666666666666666,0
593,13,13.0,5.19,0.79,2,1009,7,0.0,8,0,0,0,0,0,1,0,22210.0,0.0,0.0,2221,0,0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.0,4.3,3.6666666666666665,3.5,0.0,4.3,2.75,3.5,0.0,0.0,0.0,0,3.58,3.07,4.3,4.3,0.3333333333333333,0.0,0.6666666666666666,2
594,7,7.0,6.0,0.0,0,90,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
595,11,12.0,4.76,0.66,1,1252,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
596,1,1.0,4.72,0.51,0,197,7,3.5,8,0,0,0,1,1,0,2,10000.0,0.0,0.0,21000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.6666666666666667,0.0,3.5,1.7,1.6666666666666667,0.875,0.0,0.0,0.0,0,0.83,1.21,1.0,1.7,0.0,0.6666666666666666,0.3333333333333333,0
597,11,23.0,4.7,0.67,0,313,7,0.0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
598,6,9.0,4.95,1.01,0,1848,7,6.0,8,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.4,5.666666666666667,5.0,6.0,5.2,5.75,5.0,0.0,0.0,0.0,0,5.33,5.43,5.4,5.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
599,16,16.0,5.2,0.81,1,2394,7,7.0,8,0,0,0,1,1,0,2,12221.0,0.0,0.0,21222,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,4.9,4.75,4.75,7.0,5.4,4.75,5.5,0.0,0.0,0.0,0,4.75,5.07,4.9,5.4,0.6666666666666666,0.0,0.3333333333333333,1
600,5,5.0,4.97,0.33,0,610,7,5.5,8,0,0,0,1,1,1,2,12210.0,0.0,0.0,21221,0,0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.0,4.0,3.1666666666666665,5.166666666666667,5.5,5.1,3.75,5.166666666666667,0.0,0.0,0.0,0,4.17,4.36,4.0,5.1,0.6666666666666666,0.3333333333333333,0.0,0
601,14,14.0,5.13,1.18,0,1540,7,0.0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0
602,18,20.0,5.31,0.98,2,2669,7,4.5,8,0,0,0,1,1,1,2,22221.0,0.0,0.0,22222,0,0,0.0,0.8,0.8,0.0,1.0,1.0,0.0,0.0,4.3,4.5,4.666666666666667,4.5,4.2,4.5,4.666666666666667,0.0,0.0,0.0,0,4.58,4.57,4.3,4.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
603,9,10.0,5.06,1.12,2,363,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
604,14,14.0,5.12,0.84,2,2058,7,5.5,8,0,0,0,1,1,0,2,20.0,0.0,0.0,20002,0,0,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.0,0.9,0.0,1.5,5.5,2.0,0.0,2.5,0.0,0.0,0.0,0,0.75,1.43,0.9,2.0,1.0,0.0,0.0,0
605,15,15.0,4.97,1.02,3,2986,7,5.0,8,0,0,0,1,1,0,2,12222.0,0.0,0.0,21222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,5.0,5.166666666666667,4.833333333333333,5.0,4.9,5.166666666666667,4.875,0.0,0.0,0.0,0,5.0,5.0,5.0,4.9,0.0,0.0,1.0,1
606,11,12.0,4.8,0.66,0,1140,7,6.0,8,0,0,0,1,1,1,2,11101.0,0.0,0.0,21110,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,3.7,4.666666666666667,1.5,6.0,3.9,5.0,1.5,0.0,0.0,0.0,0,3.08,3.5,3.7,3.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
607,12,15.0,5.13,0.88,0,2332,7,6.0,8,0,0,0,1,1,1,2,21221.0,0.0,0.0,22122,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,4.6,5.166666666666667,4.333333333333333,6.0,5.0,5.375,4.333333333333333,0.0,0.0,0.0,0,4.75,4.93,4.6,5.0,0.6666666666666666,0.0,0.3333333333333333,2
608,12,12.0,4.68,0.82,4,1298,7,4.0,8,0,0,0,1,1,0,2,22222.0,100.0,100.0,22222,10,10,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,5.0,4.833333333333333,5.833333333333333,4.0,4.7,4.833333333333333,5.375,0.33,2.0,0.29,2,5.33,5.14,5.0,4.7,0.0,0.6666666666666666,0.3333333333333333,1
609,8,8.0,4.29,0.43,0,243,7,0.0,8,0,0,0,0,0,1,0,11.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.5,2.833333333333333,0.0,0.8,1.125,2.833333333333333,0.0,0.0,0.0,0,2.17,1.86,1.7,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
610,12,13.0,5.07,0.89,1,2512,7,5.0,8,0,0,0,1,1,1,2,2222.0,0.0,0.0,20222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.1,5.333333333333333,3.8333333333333335,5.0,3.9,5.25,3.8333333333333335,0.17,1.0,0.14,1,4.58,4.64,4.1,3.9,0.3333333333333333,0.0,0.6666666666666666,1
611,10,10.0,5.0,1.26,4,1587,7,4.5,8,0,0,0,1,1,1,2,22022.0,0.0,0.0,22202,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,3.1,5.166666666666667,2.333333333333333,4.5,3.3,5.0,2.333333333333333,0.33,2.0,0.29,2,3.75,3.86,3.1,3.3,0.0,0.3333333333333333,0.6666666666666666,3
612,1,1.0,4.75,0.27,0,33,7,0.0,8,0,0,0,0,0,0,0,10.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5,0.0,0.9,0.0,1.125,0.0,0.0,0.0,0,0.75,0.64,0.9,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
613,8,8.0,5.0,0.31,0,580,7,0.0,8,0,0,0,0,0,0,0,11222.0,0.0,0.0,1122,0,0,0.0,0.6,0.6,0.0,0.4,0.4,0.0,0.0,5.0,5.333333333333333,5.0,0.0,4.0,5.333333333333333,3.75,0.0,0.0,0.0,0,5.17,4.43,5.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
614,15,16.0,5.23,1.09,3,2597,7,3.0,8,0,0,0,1,1,0,2,22022.0,10000.0,10000.0,22202,1000,1000,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,4.2,4.666666666666667,4.166666666666667,3.0,3.9,4.666666666666667,3.875,0.17,1.0,0.14,1,4.42,4.21,4.2,3.9,0.0,0.6666666666666666,0.3333333333333333,1
615,1,1.0,4.81,0.4,0,715,7,5.0,8,0,0,0,1,1,1,2,21121.0,0.0,0.0,22112,0,0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0,5.0,5.0,5.0,5.0,0.3333333333333333,0.0,0.6666666666666666,1
616,17,17.0,5.15,0.85,4,2698,7,5.5,8,1,0,1,1,1,0,2,22012.0,1000.0,1000.0,22201,10100,10100,0.2,0.6,0.6,0.4,0.6,0.6,0.2,0.4,4.5,3.5,5.833333333333333,5.5,4.7,3.5,5.75,0.17,1.0,0.29,2,4.67,4.79,4.5,4.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
617,1,3.0,4.88,0.5,0,431,7,5.0,8,0,1,0,1,0,1,1,11000.0,0.0,0.0,11100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.6666666666666667,5.0,3.0,3.5,1.6666666666666667,0.0,0.0,0.0,0,2.33,2.71,2.0,3.0,0.6666666666666666,0.0,0.3333333333333333,2
618,18,24.0,5.31,0.95,3,2646,7,6.5,8,1,0,1,1,1,1,2,22222.0,0.0,0.0,22222,10000,10000,0.0,1.0,1.0,0.2,1.0,1.0,0.0,0.2,5.1,5.166666666666667,3.333333333333333,6.5,5.2,5.5,3.333333333333333,0.0,0.0,0.14,1,4.25,4.57,5.1,5.2,0.3333333333333333,0.0,0.6666666666666666,2
619,11,13.0,4.64,1.03,4,1845,7,5.0,8,0,1,0,1,0,1,1,22222.0,100.0,100.0,12222,10,10,0.2,1.0,1.0,0.2,0.8,0.8,0.2,0.2,5.0,5.5,4.333333333333333,5.0,4.8,5.375,4.333333333333333,0.17,1.0,0.14,1,4.92,4.93,5.0,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
620,13,14.0,5.26,0.93,1,2858,7,4.5,8,0,1,0,1,0,1,1,22220.0,0.0,0.0,12222,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.3,5.833333333333333,3.0,4.5,5.2,5.5,3.0,0.0,0.0,0.0,0,4.42,4.43,4.3,5.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
621,1,1.0,4.75,0.54,0,200,7,0.0,8,0,0,0,0,0,0,0,10.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.125,0.0,0.0,0.9,1.125,0.0,0.0,0.0,0.0,0,0.75,0.64,0.9,0.9,0.6666666666666666,0.3333333333333333,0.0,0
622,21,25.0,5.44,1.18,5,2979,7,4.0,8,0,0,0,1,1,1,2,22222.0,100.0,100.0,22222,10,10,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,6.3,6.0,6.0,4.0,5.9,5.5,6.0,0.17,1.0,0.14,1,6.0,5.71,6.3,5.9,0.6666666666666666,0.3333333333333333,0.0,2
623,9,9.0,4.81,0.53,1,925,7,4.5,8,0,1,0,1,0,1,1,11221.0,0.0,0.0,11122,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,4.7,4.666666666666667,4.666666666666667,4.5,4.7,4.625,4.666666666666667,0.0,0.0,0.0,0,4.67,4.64,4.7,4.7,0.3333333333333333,0.0,0.6666666666666666,0
624,10,10.0,4.86,0.71,0,1317,7,6.0,8,0,0,0,1,1,1,2,12121.0,0.0,0.0,21212,0,0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.0,4.8,4.833333333333333,4.833333333333333,6.0,4.9,5.125,4.833333333333333,0.0,0.0,0.0,0,4.83,5.0,4.8,4.9,0.3333333333333333,0.0,0.6666666666666666,1
625,13,13.0,4.52,1.38,0,2250,7,4.5,8,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,5.0,4.333333333333333,4.5,4.5,5.0,4.375,0.0,0.0,0.0,0,4.67,4.64,4.4,4.5,0.3333333333333333,0.0,0.6666666666666666,3
626,10,12.0,4.64,0.92,2,2688,7,4.0,8,0,0,0,1,1,1,2,22222.0,1.0,1.0,22222,0,0,0.2,1.0,1.0,0.0,1.0,1.0,0.2,0.0,5.2,5.333333333333333,4.833333333333333,4.0,4.8,5.0,4.833333333333333,0.17,1.0,0.14,1,5.08,4.93,5.2,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
627,1,5.0,4.38,0.25,0,98,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
628,11,11.0,5.31,0.67,2,1494,7,0.0,8,0,0,0,0,0,1,0,21000.0,0.0,0.0,2100,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.2,1.6666666666666667,2.0,0.0,2.2,1.25,2.0,0.0,0.0,0.0,0,1.83,1.57,2.2,2.2,0.3333333333333333,0.0,0.6666666666666666,1
629,13,13.0,4.94,0.73,2,1235,7,0.0,8,0,0,0,0,0,0,0,120.0,0.0,0.0,12,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.1,1.6666666666666667,3.5,0.0,2.1,1.6666666666666667,2.625,0.0,0.0,0.0,0,2.58,2.21,2.1,2.1,0.0,0.6666666666666666,0.3333333333333333,2
630,8,8.0,5.09,0.54,0,1126,7,0.0,8,0,0,0,0,0,1,0,220.0,0.0,0.0,22,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,1.8,1.6666666666666667,1.3333333333333333,0.0,1.8,1.25,1.3333333333333333,0.0,0.0,0.0,0,1.5,1.29,1.8,1.8,0.6666666666666666,0.0,0.3333333333333333,2
631,1,1.0,4.67,0.29,0,166,7,0.0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
632,9,9.0,4.7,0.8,1,798,7,0.0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0,0.75,0.64,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1
633,12,12.0,5.17,0.64,0,1287,7,5.5,8,0,1,0,1,0,0,1,12100.0,0.0,0.0,11210,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,3.1,2.5,2.75,5.5,4.2,2.5,3.6666666666666665,0.0,0.0,0.0,0,2.58,3.0,3.1,4.2,0.6666666666666666,0.3333333333333333,0.0,3
